0.00000E00,1.01758E-01
3.33333E-02,1.01344E-01
6.66667E-02,1.00930E-01
1.00000E-01,1.00492E-01
1.33333E-01,9.99674E-02
1.66667E-01,9.94147E-02
2.00000E-01,9.89402E-02
2.33333E-01,9.86154E-02
2.66667E-01,9.83383E-02
3.00000E-01,9.80038E-02
3.33333E-01,9.75554E-02
3.66667E-01,9.70726E-02
4.00000E-01,9.66349E-02
4.33333E-01,9.63028E-02
4.66667E-01,9.60380E-02
5.00000E-01,9.57918E-02
5.33333E-01,9.55120E-02
5.66667E-01,9.51868E-02
6.00000E-01,9.48282E-02
6.33333E-01,9.44728E-02
6.66667E-01,9.41695E-02
7.00000E-01,9.38905E-02
7.33333E-01,9.37058E-02
7.66667E-01,9.35644E-02
8.00000E-01,9.34349E-02
8.33333E-01,9.32883E-02
8.66667E-01,9.31129E-02
9.00000E-01,9.29094E-02
9.33333E-01,9.26908E-02
9.66667E-01,9.24557E-02
1.00000E00,9.21793E-02
1.03333E00,9.18355E-02
1.06667E00,9.13829E-02
1.10000E00,9.06861E-02
1.13333E00,8.96408E-02
1.16667E00,8.79479E-02
1.20000E00,8.62173E-02
1.23333E00,8.40530E-02
1.26667E00,8.18340E-02
1.30000E00,7.96523E-02
1.33333E00,7.74782E-02
1.36667E00,7.52814E-02
1.40000E00,7.30689E-02
1.43333E00,7.08752E-02
1.46667E00,6.87179E-02
1.50000E00,6.65895E-02
1.53333E00,6.44392E-02
1.56667E00,6.22411E-02
1.60000E00,6.00324E-02
1.63333E00,5.78856E-02
1.66667E00,5.58414E-02
1.70000E00,5.39203E-02
1.73333E00,5.21065E-02
1.76667E00,5.04383E-02
1.80000E00,4.90129E-02
1.83333E00,4.78463E-02
1.86667E00,4.69701E-02
1.90000E00,4.64172E-02
1.93333E00,4.61217E-02
1.96667E00,4.60842E-02
2.00000E00,4.63078E-02
2.03333E00,4.67214E-02
2.06667E00,4.72896E-02
2.10000E00,4.79764E-02
2.13333E00,4.87311E-02
2.16667E00,4.95357E-02
2.20000E00,5.03703E-02
2.23333E00,5.12004E-02
2.26667E00,5.19865E-02
2.30000E00,5.26857E-02
2.33333E00,5.32949E-02
2.36667E00,5.38190E-02
2.40000E00,5.42750E-02
2.43333E00,5.46662E-02
2.46667E00,5.49640E-02
2.50000E00,5.51644E-02
2.53333E00,5.53044E-02
2.56667E00,5.54075E-02
2.60000E00,5.54820E-02
2.63333E00,5.55207E-02
2.66667E00,5.55056E-02
2.70000E00,5.54322E-02
2.73333E00,5.53133E-02
2.76667E00,5.51707E-02
2.80000E00,5.50343E-02
2.83333E00,5.49201E-02
2.86667E00,5.48248E-02
2.90000E00,5.47212E-02
2.93333E00,5.45878E-02
2.96667E00,5.44187E-02
3.00000E00,5.42347E-02
3.03333E00,5.40552E-02
3.06667E00,5.38798E-02
3.10000E00,5.36834E-02
3.13333E00,5.34382E-02
3.16667E00,5.31145E-02
3.20000E00,5.27150E-02
3.23333E00,5.22501E-02
3.26667E00,5.17148E-02
3.30000E00,5.11168E-02
3.33333E00,5.04599E-02
3.36667E00,4.97461E-02
3.40000E00,4.89858E-02
3.43333E00,4.81774E-02
3.46667E00,4.72969E-02
3.50000E00,4.63401E-02
3.53333E00,4.53109E-02
3.56667E00,4.42192E-02
3.60000E00,4.30974E-02
3.63333E00,4.19611E-02
3.66667E00,4.08050E-02
3.70000E00,3.96188E-02
3.73333E00,3.83955E-02
3.76667E00,3.71316E-02
3.80000E00,3.58501E-02
3.83333E00,3.45754E-02
3.86667E00,3.33460E-02
3.90000E00,3.21961E-02
3.93333E00,3.11686E-02
3.96667E00,3.03455E-02
4.00000E00,2.97444E-02
4.03333E00,2.91556E-02
4.06667E00,2.86538E-02
4.10000E00,2.81230E-02
4.13333E00,2.75282E-02
4.16667E00,2.75013E-02
4.20000E00,2.75282E-02
4.23333E00,2.79532E-02
4.26667E00,2.79532E-02
4.30000E00,2.83824E-02
4.33333E00,2.84953E-02
4.36667E00,2.90498E-02
4.40000E00,3.00440E-02
4.43333E00,3.15525E-02
4.46667E00,3.34972E-02
4.50000E00,3.58711E-02
4.53333E00,3.86253E-02
4.56667E00,4.15009E-02
4.60000E00,4.43628E-02
4.63333E00,4.72268E-02
4.66667E00,5.01628E-02
4.70000E00,5.33601E-02
4.73333E00,5.66202E-02
4.76667E00,5.99353E-02
4.80000E00,6.33226E-02
4.83333E00,6.67775E-02
4.86667E00,7.02582E-02
4.90000E00,7.36793E-02
4.93333E00,7.70254E-02
4.96667E00,8.03292E-02
5.00000E00,8.36353E-02
5.03333E00,8.69338E-02
5.06667E00,9.01514E-02
5.10000E00,9.31567E-02
5.13333E00,9.59774E-02
5.16667E00,9.87222E-02
5.20000E00,1.01596E-01
5.23333E00,1.04763E-01
5.26667E00,1.08302E-01
5.30000E00,1.12162E-01
5.33333E00,1.16005E-01
5.36667E00,1.19586E-01
5.40000E00,1.22752E-01
5.43333E00,1.25694E-01
5.46667E00,1.28587E-01
5.50000E00,1.31560E-01
5.53333E00,1.34587E-01
5.56667E00,1.37590E-01
5.60000E00,1.40431E-01
5.63333E00,1.43018E-01
5.66667E00,1.45281E-01
5.70000E00,1.47148E-01
5.73333E00,1.48714E-01
5.76667E00,1.50009E-01
5.80000E00,1.50987E-01
5.83333E00,1.51683E-01
5.86667E00,1.52081E-01
5.90000E00,1.52117E-01
5.93333E00,1.51862E-01
5.96667E00,1.51356E-01
6.00000E00,1.50638E-01
6.03333E00,1.49828E-01
6.06667E00,1.48970E-01
6.10000E00,1.48084E-01
6.13333E00,1.47190E-01
6.16667E00,1.46291E-01
6.20000E00,1.45375E-01
6.23333E00,1.44432E-01
6.26667E00,1.43464E-01
6.30000E00,1.42487E-01
6.33333E00,1.41537E-01
6.36667E00,1.40648E-01
6.40000E00,1.39840E-01
6.43333E00,1.39031E-01
6.46667E00,1.38163E-01
6.50000E00,1.37243E-01
6.53333E00,1.36327E-01
6.56667E00,1.35406E-01
6.60000E00,1.34438E-01
6.63333E00,1.33431E-01
6.66667E00,1.32421E-01
6.70000E00,1.31425E-01
6.73333E00,1.30417E-01
6.76667E00,1.29360E-01
6.80000E00,1.28238E-01
6.83333E00,1.27085E-01
6.86667E00,1.25935E-01
6.90000E00,1.24812E-01
6.93333E00,1.23708E-01
6.96667E00,1.22605E-01
7.00000E00,1.21488E-01
7.03333E00,1.20357E-01
7.06667E00,1.19219E-01
7.10000E00,1.18090E-01
7.13333E00,1.16991E-01
7.16667E00,1.15948E-01
7.20000E00,1.14979E-01
7.23333E00,1.14069E-01
7.26667E00,1.13206E-01
7.30000E00,1.12367E-01
7.33333E00,1.11541E-01
7.36667E00,1.10734E-01
7.40000E00,1.09969E-01
7.43333E00,1.09254E-01
7.46667E00,1.08593E-01
7.50000E00,1.07984E-01
7.53333E00,1.07414E-01
7.56667E00,1.06885E-01
7.60000E00,1.06393E-01
7.63333E00,1.05929E-01
7.66667E00,1.05484E-01
7.70000E00,1.05056E-01
7.73333E00,1.04646E-01
7.76667E00,1.04256E-01
7.80000E00,1.03886E-01
7.83333E00,1.03534E-01
7.86667E00,1.03196E-01
7.90000E00,1.02861E-01
7.93333E00,1.02517E-01
7.96667E00,1.02159E-01
8.00000E00,1.01800E-01
